sentence_id,domain,text,aspect_term,input_text,label,polarity
1660,laptops,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,"[ASPECT] program [SEP] Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",0,positive
1660,laptops,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,"[ASPECT] program [SEP] Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",0,positive
459,laptops,After replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,hard drive,[ASPECT] hard drive [SEP] After replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,2,neutral
459,laptops,After replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,battery,[ASPECT] battery [SEP] After replacing the hard drive the battery stopped working (3 months of use) which was frustrating.,1,negative
2884,laptops,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,"[ASPECT] screen [SEP] I love the easy to see screen, and It works well for work, persoal or just play.",0,positive
2884,laptops,"I love the easy to see screen, and It works well for work, persoal or just play.",works,"[ASPECT] works [SEP] I love the easy to see screen, and It works well for work, persoal or just play.",0,positive
2082,laptops,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,"[ASPECT] word processing [SEP] If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",2,neutral
2082,laptops,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,"[ASPECT] surfing [SEP] If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",2,neutral
1391,laptops,the mouse pad and buttons are the worst i've ever seen.,mouse pad,[ASPECT] mouse pad [SEP] the mouse pad and buttons are the worst i've ever seen.,1,negative
1391,laptops,the mouse pad and buttons are the worst i've ever seen.,buttons,[ASPECT] buttons [SEP] the mouse pad and buttons are the worst i've ever seen.,1,negative
2257,laptops,Awesome graphics!,graphics,[ASPECT] graphics [SEP] Awesome graphics!,0,positive
2617,laptops,It really is perfect for work and play.,play,[ASPECT] play [SEP] It really is perfect for work and play.,0,positive
2617,laptops,It really is perfect for work and play.,work,[ASPECT] work [SEP] It really is perfect for work and play.,0,positive
2653,laptops,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,"[ASPECT] Intel i processors [SEP] The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",1,negative
2653,laptops,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,"[ASPECT] edge [SEP] The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",1,negative
2653,laptops,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,"[ASPECT] edges [SEP] The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",1,negative
2674,laptops,One drawback I noticed was sound quality via USB.,sound quality via USB,[ASPECT] sound quality via USB [SEP] One drawback I noticed was sound quality via USB.,1,negative
519,laptops,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,"[ASPECT] battery life [SEP] The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",1,negative
519,laptops,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,"[ASPECT] warranty [SEP] The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",1,negative
1534,laptops,"I have had another Mac, but it got slow due to an older operating system.",operating system,"[ASPECT] operating system [SEP] I have had another Mac, but it got slow due to an older operating system.",1,negative
105,laptops,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,"[ASPECT] Windows XP drivers [SEP] That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",1,negative
105,laptops,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,"[ASPECT] sound card [SEP] That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",1,negative
105,laptops,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,"[ASPECT] Windows 7 [SEP] That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",0,positive
